cc,effective_year,region_name,region_code,country_name,country_code,reporting_year,reporting_level,survey_acronym,survey_coverage,survey_year,welfare_type,survey_comparability,comparable_spell,poverty_line,headcount,poverty_gap,poverty_severity,watts,mean,median,mld,gini,polarization,decile1,decile2,decile3,decile4,decile5,decile6,decile7,decile8,decile9,decile10,cpi,ppp,reporting_pop,reporting_gdp,reporting_pce,is_interpolated,distribution_type,estimation_type
MWI,2004,Sub-Saharan Africa,SSA,Malawi,MWI,2004,national,,,,consumption,,,2.15,0.686,0.2775,0.1408,0.4013,2.2697,1.5911,,,,,,,,,,,,,,,241.9305,12411342,411.0041,,TRUE,micro,interpolation
MYS,2004,East Asia & Pacific,EAP,Malaysia,MYS,2004,national,,,,income,,,2.15,0.0125,0.0024,8e-04,0.0031,17.1654,11.6393,,,,,,,,,,,,,,,1.7269,25333247,7004.1265,3036.9757,TRUE,micro,interpolation
NAM,2004,Sub-Saharan Africa,SSA,Namibia,NAM,2004,national,,,,consumption,,,2.15,0.3461,0.1159,0.0542,0.1637,7.3476,2.9845,,,,,,,,,,,,,,,6.8983,1939406,3587.8388,1836.1319,TRUE,micro,interpolation
NCL,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NER,2004,Sub-Saharan Africa,SSA,Niger,NER,2004,national,,,,consumption,,,2.15,0.8217,0.4311,0.2659,0.7106,1.617,1.104,,,,,,,,,,,,,,,245.1597,13366885,390.4248,308.8519,TRUE,micro,interpolation
NGA,2004,Sub-Saharan Africa,SSA,Nigeria,NGA,2004,national,,,,consumption,,,2.15,0.4717,0.1827,0.0944,0.2711,2.9538,2.2702,,,,,,,,,,,,,,,123.6724,136756848,1882.1824,1727.5326,TRUE,mixed,interpolation
NIC,2004,Latin America & Caribbean,LAC,Nicaragua,NIC,2004,national,,,,consumption,,,2.15,0.1796,0.0453,0.0166,0.0577,5.5182,3.9883,,,,,,,,,,,,,,,11.5284,5386223,1523.1294,1139.138,TRUE,micro,interpolation
NLD,2004,Other High Income Countries,OHI,Netherlands,NLD,2004,national,,,,income,,,2.15,0.0024,0.001,5e-04,0.0015,51.4578,44.2657,,,,,,,,,,,,,,,0.8495,16281779,41450.4043,20765.1378,FALSE,micro,survey
NOR,2004,Other High Income Countries,OHI,Norway,NOR,2004,national,,,,income,,,2.15,0.0026,0.0023,0.0022,0.0081,55.9673,45.674,,,,,,,,,,,,,,,10.7428,4591910,72091.0133,26284.7935,FALSE,micro,survey
NPL,2004,South Asia,SAS,Nepal,NPL,2004,national,,,,consumption,,,2.15,0.3761,0.104,0.04,0.1342,3.8511,2.6305,,,,,,,,,,,,,,,30.5129,26003965,596.2267,546.8496,TRUE,micro,interpolation
NRU,2004,East Asia & Pacific,EAP,Nauru,NRU,2004,national,,,,consumption,,,2.15,0.2639,0.0661,0.0227,0.0819,3.6944,2.9757,,,,,,,,,,,,,,,1.3761,10335,4026.6984,,TRUE,micro,extrapolation
NZL,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OMN,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAK,2004,South Asia,SAS,Pakistan,PAK,2004,national,,,,consumption,,,2.15,0.2233,0.0435,0.0133,0.0529,3.6332,2.9379,,,,,,,,,,,,,,,33.2507,170648620,1058.6068,865.7241,TRUE,micro,interpolation
PAN,2004,Latin America & Caribbean,LAC,Panama,PAN,2004,national,,,,income,,,2.15,0.0879,0.0338,0.0187,0.0449,17.8541,10.3363,,,,,,,,,,,,,,,0.5081,3243311,7486.2767,,FALSE,micro,survey
PER,2004,Latin America & Caribbean,LAC,Peru,PER,2004,national,,,,income,,,2.15,0.1631,0.0561,0.0271,0.0803,8.5065,5.5767,,,,,,,,,,,,,,,1.8936,27893911,3635.1575,2298.1983,FALSE,micro,survey
PHL,2004,East Asia & Pacific,EAP,Philippines,PHL,2004,national,,,,consumption,,,2.15,0.1411,0.0304,0.0098,0.0373,6.0686,4.2257,,,,,,,,,,,,,,,19.3925,84607501,2020.1297,1553.4799,TRUE,micro,interpolation
PLW,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PNG,2004,East Asia & Pacific,EAP,Papua New Guinea,PNG,2004,national,,,,consumption,,,2.15,0.5516,0.2482,0.1426,0.3921,2.6832,1.9386,,,,,,,,,,,,,,,2.6999,6293166,1831.9438,,TRUE,micro,interpolation
POL,2004,Europe & Central Asia,ECA,Poland,POL,2004,national,,,,consumption,,,2.15,0.0011,2e-04,0,2e-04,16.5384,13.2106,,,,,,,,,,,,,,,1.8423,38182222,8261.2274,5204.1618,FALSE,micro,survey
PRI,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRK,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRT,2004,Other High Income Countries,OHI,Portugal,PRT,2004,national,,,,income,,,2.15,0.0054,0.0026,0.0017,0.0045,30.855,23.1861,,,,,,,,,,,,,,,0.6574,10483861,19110.3208,12340.3807,FALSE,micro,survey
PRY,2004,Latin America & Caribbean,LAC,Paraguay,PRY,2004,national,,,,income,,,2.15,0.0571,0.0173,0.0083,0.0241,13.3384,7.8502,,,,,,,,,,,,,,,2539.9849,5416324,4129.7624,2697.5676,FALSE,micro,survey
PSE,2004,Middle East & North Africa,MNA,West Bank and Gaza,PSE,2004,national,,,,consumption,,,2.15,0.0059,0.0012,5e-04,0.0017,12.8584,10.3194,,,,,,,,,,,,,,,2.0663,3236626,2426.4157,2249.1782,FALSE,micro,survey
PYF,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QAT,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROU,2004,Europe & Central Asia,ECA,Romania,ROU,2004,national,,,,consumption,,,2.15,0.0224,0.0016,1e-04,0.0017,7.6105,6.578,,,,,,,,,,,,,,,1.805,21451748,6005.9169,3381.6934,FALSE,micro,survey
RUS,2004,Europe & Central Asia,ECA,Russian Federation,RUS,2004,national,,,,consumption,,,2.15,0.01,0.0024,9e-04,0.0031,14.5617,10.7776,,,,,,,,,,,,,,,25.2183,144067316,6856.6782,2836.8008,FALSE,micro,survey
RWA,2004,Sub-Saharan Africa,SSA,Rwanda,RWA,2004,national,,,,consumption,,,2.15,0.693,0.3184,0.1814,0.4999,2.4879,1.4759,,,,,,,,,,,,,,,293.705,8791853,419.9768,353.6777,TRUE,micro,interpolation
SAU,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDN,2004,Sub-Saharan Africa,SSA,Sudan,SDN,2004,national,,,,consumption,,,2.15,0.2006,0.056,0.0235,0.0755,4.5388,3.6632,,,,,,,,,,,,,,,6.464,28831550,2156.6621,1608.4739,TRUE,micro,extrapolation
SEN,2004,Sub-Saharan Africa,SSA,Senegal,SEN,2004,national,,,,consumption,,,2.15,0.4481,0.1509,0.0695,0.2114,3.2002,2.3509,,,,,,,,,,,,,,,238.5777,10698691,1126.6355,834.446,TRUE,micro,interpolation
SGP,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLB,2004,East Asia & Pacific,EAP,Solomon Islands,SLB,2004,national,,,,consumption,,,2.15,0.5513,0.2235,0.1196,0.3394,2.9856,1.9818,,,,,,,,,,,,,,,7.7144,471785,1674.5512,1108.7222,TRUE,micro,extrapolation
SLE,2004,Sub-Saharan Africa,SSA,Sierra Leone,SLE,2004,national,,,,consumption,,,2.15,0.5955,0.2243,0.1091,0.3187,2.5353,1.8439,,,,,,,,,,,,,,,2128.5188,5533329,458.4469,430.8607,TRUE,micro,interpolation
SLV,2004,Latin America & Caribbean,LAC,El Salvador,SLV,2004,national,,,,income,,,2.15,0.1149,0.0515,0.0323,0.0795,9.7687,6.5228,,,,,,,,,,,,,,,0.515,6035655,3065.4188,2710.1012,FALSE,micro,survey
SMR,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOM,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRB,2004,Europe & Central Asia,ECA,Serbia,SRB,2004,national,,,,consumption,,,2.15,0.008,0.002,7e-04,0.0025,13.6898,10.8637,,,,,,,,,,,,,,,47.9923,7463157,4161.5952,3213.202,FALSE,micro,survey
SSD,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP,2004,Sub-Saharan Africa,SSA,Sao Tome and Principe,STP,2004,national,,,,consumption,,,2.15,0.2319,0.0562,0.0199,0.0708,3.9989,3.3146,,,,,,,,,,,,,,,11.4289,157697,1148.7889,,TRUE,micro,interpolation
SUR,2004,Latin America & Caribbean,LAC,Suriname,SUR,2004,urban,,,,income,,,2.15,0.1712,0.1333,0.1225,0.0527,15.2044,9.4587,,,,,,,,,,,,,,,2.9343,340740,7067.9343,,TRUE,micro,extrapolation
SVK,2004,Europe & Central Asia,ECA,Slovak Republic,SVK,2004,national,,,,consumption,,,2.15,8e-04,1e-04,0,2e-04,13.6647,11.6838,,,,,,,,,,,,,,,0.5793,5372280,10717.1732,6769.5144,FALSE,micro,survey
SVN,2004,Europe & Central Asia,ECA,Slovenia,SVN,2004,national,,,,income,,,2.15,3e-04,1e-04,1e-04,2e-04,33.3492,30.1835,,,,,,,,,,,,,,,0.6389,1997012,18567.5622,10169.1785,FALSE,micro,survey
SWE,2004,Other High Income Countries,OHI,Sweden,SWE,2004,national,,,,income,,,2.15,0.004,0.0033,0.0031,0.0019,40.9763,36.5702,,,,,,,,,,,,,,,9.2232,8993531,44891.3232,19807.0361,FALSE,micro,survey
SWZ,2004,Sub-Saharan Africa,SSA,Eswatini,SWZ,2004,national,,,,consumption,,,2.15,0.536,0.2192,0.1148,0.3255,3.5938,2.0066,,,,,,,,,,,,,,,6.1177,1065764,2647.4632,1721.4718,TRUE,micro,interpolation
SXM,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYC,2004,Sub-Saharan Africa,SSA,Seychelles,SYC,2004,national,,,,consumption,,,2.15,0.0086,0.0018,6e-04,0.0022,16.2619,11.6888,,,,,,,,,,,,,,,9.0271,82475,10572.3558,2541.8405,TRUE,micro,interpolation
SYR,2004,Middle East & North Africa,MNA,Syrian Arab Republic,SYR,2004,national,,,,consumption,,,2.15,0.009,0.0013,3e-04,0.0015,9.6537,7.217,,,,,,,,,,,,,,,151.7781,18084007,1382.8159,1942.0775,TRUE,micro,extrapolation
TCA,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCD,2004,Sub-Saharan Africa,SSA,Chad,TCD,2004,national,,,,consumption,,,2.15,0.4406,0.1521,0.0721,0.2166,3.2565,2.399,,,,,,,,,,,,,,,237.6564,9613503,605.2394,,TRUE,micro,interpolation
TGO,2004,Sub-Saharan Africa,SSA,Togo,TGO,2004,national,,,,consumption,,,2.15,0.5723,0.2224,0.1108,0.3195,2.7392,1.8924,,,,,,,,,,,,,,,246.5965,5565218,672.409,571.1366,TRUE,micro,extrapolation
THA,2004,East Asia & Pacific,EAP,Thailand,THA,2004,national,,,,consumption,,,2.15,0.0119,0.0019,6e-04,0.0023,10.9298,7.6149,,,,,,,,,,,,,,,13.2873,65311166,4241.902,2379.4357,FALSE,micro,survey
TJK,2004,Europe & Central Asia,ECA,Tajikistan,TJK,2004,national,,,,consumption,,,2.15,0.2136,0.0495,0.0176,0.0627,4.1621,3.3823,,,,,,,,,,,,,,,2.5948,6801204,590.0312,646.5741,FALSE,micro,survey
TKM,2004,Europe & Central Asia,ECA,Turkmenistan,TKM,2004,national,,,,consumption,,,2.15,0.2956,0.0859,0.0367,0.1159,4.273,3.0741,,,,,,,,,,,,,,,1.663,4819792,2432.1085,,TRUE,micro,extrapolation
TLS,2004,East Asia & Pacific,EAP,Timor-Leste,TLS,2004,national,,,,consumption,,,2.15,0.3992,0.1106,0.0431,0.1432,2.9994,2.452,,,,,,,,,,,,,,,0.5748,945989,938.4157,840.7647,TRUE,micro,interpolation
TON,2004,East Asia & Pacific,EAP,Tonga,TON,2004,national,,,,consumption,,,2.15,0.0233,0.0054,0.002,0.0069,11.2284,8.836,,,,,,,,,,,,,,,1.7136,105036,3710.8119,,TRUE,micro,interpolation
TTO,2004,Latin America & Caribbean,LAC,Trinidad and Tobago,TTO,2004,national,,,,income,,,2.15,0.0028,0.0013,0.0012,6e-04,26.5239,20.4013,,,,,,,,,,,,,,,4.6616,1361172,13547.9181,,TRUE,group,extrapolation
TUN,2004,Middle East & North Africa,MNA,Tunisia,TUN,2004,national,,,,consumption,,,2.15,0.0292,0.0057,0.0019,0.0071,9.7747,7.5096,,,,,,,,,,,,,,,0.7423,10292225,3179.3035,1502.9159,TRUE,mixed,interpolation
TUR,2004,Europe & Central Asia,ECA,Turkiye,TUR,2004,national,,,,consumption,,,2.15,0.0201,0.0028,5e-04,0.0032,13.3276,10.1015,,,,,,,,,,,,,,,1.6467,67785075,7112.4923,4558.6158,FALSE,micro,survey
TUV,2004,East Asia & Pacific,EAP,Tuvalu,TUV,2004,national,,,,consumption,,,2.15,0.0271,0.0036,6e-04,0.004,8.8124,6.6009,,,,,,,,,,,,,,,1.251,9791,3050.3812,,TRUE,micro,extrapolation
TZA,2004,Sub-Saharan Africa,SSA,Tanzania,TZA,2004,national,,,,consumption,,,2.15,0.6926,0.295,0.1582,0.4434,2.0705,1.5353,,,,,,,,,,,,,,,754.6215,38360879,645.7752,449.0958,TRUE,micro,interpolation
UGA,2004,Sub-Saharan Africa,SSA,Uganda,UGA,2004,national,,,,consumption,,,2.15,0.6266,0.2526,0.1295,0.3689,2.5567,1.7295,,,,,,,,,,,,,,,1221.0876,27146084,595.1436,438.915,TRUE,micro,interpolation
UKR,2004,Europe & Central Asia,ECA,Ukraine,UKR,2004,national,,,,consumption,,,2.15,0.0093,0.0014,3e-04,0.0016,8.5427,7.3702,,,,,,,,,,,,,,,7.0057,47451626,2065.1665,850.4107,FALSE,micro,survey
URY,2004,Latin America & Caribbean,LAC,Uruguay,URY,2004,national,,,,income,,,2.15,0.0091,0.0019,8e-04,0.0023,16.9406,11.381,,,,,,,,,,,,,,,24.8543,3313801,10271.0119,,TRUE,micro,extrapolation
USA,2004,Other High Income Countries,OHI,United States,USA,2004,national,,,,income,,,2.15,0.01,0.0083,0.0075,0.0075,69.1855,53.8343,,,,,,,,,,,,,,,1,292805298,51485.2074,34330.9287,FALSE,micro,survey
UZB,2004,Europe & Central Asia,ECA,Uzbekistan,UZB,2004,national,,,,consumption,,,2.15,0.791,0.3521,0.1912,0.5324,1.7015,1.3395,,,,,,,,,,,,,,,1521.4752,25864350,1475.9697,,TRUE,micro,extrapolation
VCT,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VEN,2004,Latin America & Caribbean,LAC,"Venezuela, RB",VEN,2004,national,,,,income,,,2.15,0.1661,0.0841,0.0627,0.0729,7.6726,5.3566,,,,,,,,,,,,,,,315.907,26226927,15486.2,,FALSE,micro,survey
VGB,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIR,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VNM,2004,East Asia & Pacific,EAP,Vietnam,VNM,2004,national,,,,consumption,,,2.15,0.2014,0.0492,0.0179,0.0626,4.5263,3.4308,,,,,,,,,,,,,,,7807.6123,82311227,1474.7408,851.616,FALSE,micro,survey
VUT,2004,East Asia & Pacific,EAP,Vanuatu,VUT,2004,national,,,,consumption,,,2.15,0.1534,0.0376,0.0141,0.0483,5.2395,4.0795,,,,,,,,,,,,,,,117.3665,212422,2453.0574,1746.5847,TRUE,micro,extrapolation
WSM,2004,East Asia & Pacific,EAP,Samoa,WSM,2004,national,,,,consumption,,,2.15,0.0174,0.0029,8e-04,0.0034,10.4688,7.4427,,,,,,,,,,,,,,,1.8513,188073,3612.2079,,TRUE,micro,interpolation
YEM,2004,Middle East & North Africa,MNA,"Yemen, Rep.",YEM,2004,national,,,,consumption,,,2.15,0.1082,0.0209,0.0065,0.0256,5.3702,4.2684,,,,,,,,,,,,,,,255.6836,20733406,2329.3296,,TRUE,micro,interpolation
ZAF,2004,Sub-Saharan Africa,SSA,South Africa,ZAF,2004,national,,,,consumption,,,2.15,0.3221,0.1098,0.0507,0.1546,8.4759,3.377,,,,,,,,,,,,,,,6.5494,48556071,5233.8663,3161.9867,TRUE,mixed,interpolation
ZMB,2004,Sub-Saharan Africa,SSA,Zambia,ZMB,2004,national,,,,consumption,,,2.15,0.59,0.2724,0.1589,0.4366,2.8433,1.7312,,,,,,,,,,,,,,,4.2238,11188040,907.4937,,TRUE,micro,interpolation
ZWE,2004,Sub-Saharan Africa,SSA,Zimbabwe,ZWE,2004,national,,,,consumption,,,2.15,0.2377,0.0609,0.0206,0.0788,5.194,3.6139,,,,,,,,,,,,,,,0.485,12160881,1178.8902,,TRUE,group,extrapolation
ABW,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGO,2005,Sub-Saharan Africa,SSA,Angola,AGO,2005,national,,,,consumption,,,2.15,0.1973,0.0668,0.0327,0.0978,7.089,4.7494,,,,,,,,,,,,,,,107.27,19450959,2414.9185,1111.939,TRUE,micro,interpolation
ALB,2005,Europe & Central Asia,ECA,Albania,ALB,2005,national,,,,consumption,,,2.15,0.0059,9e-04,2e-04,0.001,9.166,7.7998,,,,,,,,,,,,,,,50.3574,3011487,2675.5086,2079.2035,FALSE,micro,survey
AND,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARE,2005,Other High Income Countries,OHI,United Arab Emirates,ARE,2005,national,,,,income,,,2.15,0,0,0,0,179.1673,161.0977,,,,,,,,,,,,,,,2.8348,4280993,58672.4847,41290.1232,TRUE,group,extrapolation
ARG,2005,Latin America & Caribbean,LAC,Argentina,ARG,2005,urban,,,,income,,,2.15,0.0263,0.009,0.0051,0.0091,21.8207,14.9323,,,,,,,,,,,,,,,10.8079,35175563,11141.3107,6451.9626,FALSE,micro,survey
ARM,2005,Europe & Central Asia,ECA,Armenia,ARM,2005,national,,,,consumption,,,2.15,0.0263,0.006,0.0021,0.0075,7.1384,5.438,,,,,,,,,,,,,,,167.3122,3047246,2312.9829,1974.0247,FALSE,micro,survey
ASM,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUS,2005,Other High Income Countries,OHI,Australia,AUS,2005,national,,,,income,,,2.15,0.0046,0.0041,0.0037,0.0149,52.1688,42.3146,,,,,,,,,,,,,,,1.5293,20176844,51258.2244,28072.4241,TRUE,micro,interpolation
AUT,2005,Other High Income Countries,OHI,Austria,AUT,2005,national,,,,income,,,2.15,0.0015,0.001,8e-04,0.003,55.6388,48.6548,,,,,,,,,,,,,,,0.8309,8227829,41281.2708,22461.3821,FALSE,micro,survey
AZE,2005,Europe & Central Asia,ECA,Azerbaijan,AZE,2005,national,,,,consumption,,,2.15,0,0,0,0,9.7188,8.0576,,,,,,,,,,,,,,,0.487,8391850,2631.8519,,FALSE,micro,survey
BDI,2005,Sub-Saharan Africa,SSA,Burundi,BDI,2005,national,,,,consumption,,,2.15,0.7412,0.3018,0.1506,0.4359,1.9128,1.4569,,,,,,,,,,,,,,,654.4216,7388874,294.7388,223.2917,TRUE,micro,interpolation
BEL,2005,Other High Income Countries,OHI,Belgium,BEL,2005,national,,,,income,,,2.15,0.0019,0.0014,0.0012,0.0017,52.8328,45.8229,,,,,,,,,,,,,,,0.8453,10478617,38426.0519,19527.6536,FALSE,micro,survey
BEN,2005,Sub-Saharan Africa,SSA,Benin,BEN,2005,national,,,,consumption,,,2.15,0.5407,0.1904,0.0884,0.2647,2.7789,2.0206,,,,,,,,,,,,,,,219.4763,8149419,924.2695,737.9745,TRUE,micro,interpolation
BFA,2005,Sub-Saharan Africa,SSA,Burkina Faso,BFA,2005,national,,,,consumption,,,2.15,0.5405,0.2073,0.1022,0.298,2.8215,1.9488,,,,,,,,,,,,,,,199.7414,13876127,501.2073,389.7542,TRUE,micro,interpolation
BGD,2005,South Asia,SAS,Bangladesh,BGD,2005,national,,,,consumption,,,2.15,0.2397,0.0457,0.0129,0.0544,3.8145,2.9604,,,,,,,,,,,,,,,29.5141,140912590,779.3357,628.5488,FALSE,micro,survey
BGR,2005,Europe & Central Asia,ECA,Bulgaria,BGR,2005,national,,,,consumption,,,2.15,0.0078,0.0016,6e-04,0.0021,11.425,10.0191,,,,,,,,,,,,,,,0.7354,7658972,5235.7316,3164.0597,TRUE,micro,interpolation
BHR,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHS,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIH,2005,Europe & Central Asia,ECA,Bosnia and Herzegovina,BIH,2005,national,,,,consumption,,,2.15,0.0014,4e-04,2e-04,7e-04,20.991,17.0909,,,,,,,,,,,,,,,0.7819,4094297,3218.5948,2808.7804,TRUE,micro,interpolation
BLR,2005,Europe & Central Asia,ECA,Belarus,BLR,2005,national,,,,consumption,,,2.15,0.0089,0.0017,6e-04,0.0021,9.0285,8.0311,,,,,,,,,,,,,,,6165.2094,9663915,3880.0358,1489.0417,FALSE,micro,survey
BLZ,2005,Latin America & Caribbean,LAC,Belize,BLZ,2005,national,,,,income,,,2.15,0.1774,0.0766,0.0473,0.12,8.3552,4.9608,,,,,,,,,,,,,,,1.309,280375,6301.9159,3649.2226,TRUE,micro,extrapolation
BMU,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOL,2005,Latin America & Caribbean,LAC,Bolivia,BOL,2005,national,,,,income,,,2.15,0.1561,0.0791,0.0508,0.1401,14.0231,7.4574,,,,,,,,,,,,,,,2.6119,9377388,2152.362,1510.8677,FALSE,micro,survey
BRA,2005,Latin America & Caribbean,LAC,Brazil,BRA,2005,national,,,,income,,,2.15,0.0996,0.0365,0.0198,0.0541,14.148,7.7488,,,,,,,,,,,,,,,2.3274,186797334,7325.9027,4189.4001,FALSE,micro,survey
BRB,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRN,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTN,2005,South Asia,SAS,Bhutan,BTN,2005,national,,,,consumption,,,2.15,0.0734,0.0127,0.0034,0.015,6.8723,5.0437,,,,,,,,,,,,,,,20.4738,663323,1456.4798,820.3659,TRUE,micro,interpolation
BWA,2005,Sub-Saharan Africa,SSA,Botswana,BWA,2005,national,,,,consumption,,,2.15,0.2347,0.0831,0.041,0.122,10.5742,4.4231,,,,,,,,,,,,,,,5.0087,1892807,5359.8891,1572.3661,TRUE,micro,interpolation
CAF,2005,Sub-Saharan Africa,SSA,Central African Republic,CAF,2005,national,,,,consumption,,,2.15,0.6773,0.3646,0.2426,0.6793,2.5966,1.4097,,,,,,,,,,,,,,,306.8083,4208834,436.1003,,TRUE,mixed,interpolation
CAN,2005,Other High Income Countries,OHI,Canada,CAN,2005,national,,,,income,,,2.15,0.0024,0.0015,9e-04,0.0024,55.6478,46.7816,,,,,,,,,,,,,,,1.2867,32243753,40989.5268,21399.1873,FALSE,micro,survey
CHE,2005,Other High Income Countries,OHI,Switzerland,CHE,2005,national,,,,income,,,2.15,3e-04,2e-04,2e-04,4e-04,71.5362,59.3525,,,,,,,,,,,,,,,1.3586,7437115,76282.984,41319.6594,TRUE,micro,interpolation
CHI,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHL,2005,Latin America & Caribbean,LAC,Chile,CHL,2005,national,,,,income,,,2.15,0.0302,0.011,0.0067,0.0137,14.8867,9.4176,,,,,,,,,,,,,,,478.9957,16175311,10214.7328,5529.3965,TRUE,micro,interpolation
CHN-R,2005,East Asia & Pacific,EAP,China,CHN,2005,rural,,,,consumption,,,2.15,0.3563,0.102,0.0394,0.1357,3.402,2.6711,,,,,,,,,,,,,,,3.495,749352182,3390.7163,1178.9427,FALSE,aggregate,survey
CHN-U,2005,East Asia & Pacific,EAP,China,CHN,2005,urban,,,,consumption,,,2.15,0.0385,0.0089,0.0039,0.0111,7.3641,5.9576,,,,,,,,,,,,,,,4.3185,554367818,3390.7163,1178.9427,FALSE,aggregate,survey
CIV,2005,Sub-Saharan Africa,SSA,Cote d'Ivoire,CIV,2005,national,,,,consumption,,,2.15,0.3469,0.1173,0.0576,0.1704,3.881,2.7571,,,,,,,,,,,,,,,247.1344,18970215,1514.6206,,TRUE,micro,interpolation
CMR,2005,Sub-Saharan Africa,SSA,Cameroon,CMR,2005,national,,,,consumption,,,2.15,0.2909,0.0839,0.0332,0.109,4.5605,3.1779,,,,,,,,,,,,,,,236.9115,17275171,1250.0589,898.6104,TRUE,micro,interpolation
COD,2005,Sub-Saharan Africa,SSA,"Congo, Dem. Rep.",COD,2005,national,,,,consumption,,,2.15,0.9129,0.5812,0.4109,1.086,1.0154,0.7219,,,,,,,,,,,,,,,630.6055,56550247,352.3212,306.8795,TRUE,micro,interpolation
COG,2005,Sub-Saharan Africa,SSA,"Congo, Rep.",COG,2005,national,,,,consumption,,,2.15,0.4955,0.1959,0.1002,0.2858,3.3899,2.1635,,,,,,,,,,,,,,,285.9693,3672839,2142.706,763.8401,FALSE,micro,survey
COL,2005,Latin America & Caribbean,LAC,Colombia,COL,2005,national,,,,income,,,2.15,0.1074,0.0367,0.019,0.0536,11.1687,6.3361,,,,,,,,,,,,,,,1419.3743,42220940,4447.5668,3012.6053,FALSE,micro,survey
COM,2005,Sub-Saharan Africa,SSA,Comoros,COM,2005,national,,,,consumption,,,2.15,0.1536,0.0451,0.0189,0.0612,8.4703,4.622,,,,,,,,,,,,,,,213.5182,592683,1219.9912,1154.6641,TRUE,micro,interpolation
CPV,2005,Sub-Saharan Africa,SSA,Cabo Verde,CPV,2005,national,,,,consumption,,,2.15,0.1427,0.0391,0.0159,0.0521,7.7402,4.7773,,,,,,,,,,,,,,,47.6121,492827,2474.8249,,TRUE,micro,interpolation
CRI,2005,Latin America & Caribbean,LAC,Costa Rica,CRI,2005,national,,,,income,,,2.15,0.0333,0.0119,0.0067,0.0156,17.8042,11.6855,,,,,,,,,,,,,,,372.6693,4315887,8545.7473,5204.3045,FALSE,micro,survey
CUB,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUW,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CYM,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CYP,2005,Other High Income Countries,OHI,Cyprus,CYP,2005,national,,,,income,,,2.15,1e-04,1e-04,1e-04,0,47.9658,40.3351,,,,,,,,,,,,,,,0.6682,1037062,25631.2559,16238.6582,FALSE,micro,survey
CZE,2005,Europe & Central Asia,ECA,Czech Republic,CZE,2005,national,,,,income,,,2.15,0,0,0,1.2978e-06,27.5952,24.5072,,,,,,,,,,,,,,,13.6514,10211216,14978.4132,7328.7281,FALSE,micro,survey
DEU,2005,Other High Income Countries,OHI,Germany,DEU,2005,national,,,,income,,,2.15,0,0,0,0,56.7698,47.3944,,,,,,,,,,,,,,,0.7872,82469422,35310.4705,19769.3211,FALSE,micro,survey
