cc,effective_year,region_name,region_code,country_name,country_code,reporting_year,reporting_level,survey_acronym,survey_coverage,survey_year,welfare_type,survey_comparability,comparable_spell,poverty_line,headcount,poverty_gap,poverty_severity,watts,mean,median,mld,gini,polarization,decile1,decile2,decile3,decile4,decile5,decile6,decile7,decile8,decile9,decile10,cpi,ppp,reporting_pop,reporting_gdp,reporting_pce,is_interpolated,distribution_type,estimation_type
COM,2011,Sub-Saharan Africa,SSA,Comoros,COM,2011,national,,,,consumption,,,2.427,0.2242,0.0759,0.0367,0.1089,7.1478,4.4715,,,,,,,,,,,,,,,213.5182,670071,1295.2044,1220.9418,TRUE,micro,interpolation
TJK,2011,Europe & Central Asia,ECA,Tajikistan,TJK,2011,national,,,,consumption,,,2.584,0.0921,0.0205,0.0069,0.0255,6.4203,5.3625,,,,,,,,,,,,,,,2.5948,7784819,813.5234,804.4763,TRUE,micro,interpolation
ZAF,2011,Sub-Saharan Africa,SSA,South Africa,ZAF,2011,national,,,,consumption,,,2.394,0.2186,0.0709,0.0324,0.0992,12.694,4.9904,,,,,,,,,,,,,,,6.5494,52443325,6130.9714,3903.239,TRUE,micro,interpolation
TON,2011,East Asia & Pacific,EAP,Tonga,TON,2011,national,,,,consumption,,,2.508,0.0266,0.0057,0.002,0.0071,10.1697,8.0376,,,,,,,,,,,,,,,1.7136,107611,3908.2158,,TRUE,micro,interpolation
COL,2011,Latin America & Caribbean,LAC,Colombia,COL,2011,national,,,,income,,,2.577,0.0968,0.0344,0.0186,0.0498,14.2825,8.2594,,,,,,,,,,,,,,,1419.3743,45308899,5511.0999,3734.2172,FALSE,micro,survey
SWZ,2011,Sub-Saharan Africa,SSA,Eswatini,SWZ,2011,national,,,,consumption,,,2.388,0.4895,0.2084,0.1137,0.3184,4.2563,2.426,,,,,,,,,,,,,,,6.1177,1105371,3254.8134,2400.2307,TRUE,micro,interpolation
MNG,2011,East Asia & Pacific,EAP,Mongolia,MNG,2011,national,,,,consumption,,,2.809,0.0338,0.0052,0.0013,0.006,9.3438,7.4888,,,,,,,,,,,,,,,873.542,2743938,3057.3173,1748.1878,FALSE,micro,survey
LCA,2011,Latin America & Caribbean,LAC,St. Lucia,LCA,2011,national,,,,income,,,2.651,0.0637,0.0284,0.0192,0.038,19.8732,13.3344,,,,,,,,,,,,,,,2.0792,172145,10573.5314,,TRUE,mixed,interpolation
KIR,2011,East Asia & Pacific,EAP,Kiribati,KIR,2011,national,,,,consumption,,,2.991,0.2748,0.08,0.0346,0.1092,5.0078,4.112,,,,,,,,,,,,,,,0.981,109871,1302.5058,1096.6731,TRUE,micro,interpolation
YEM,2011,Middle East & North Africa,MNA,"Yemen, Rep.",YEM,2011,national,,,,consumption,,,3.284,0.4442,0.1345,0.0563,0.1793,4.5843,3.5518,,,,,,,,,,,,,,,255.6836,25475610,2159.8451,,TRUE,micro,interpolation
CHL,2011,Latin America & Caribbean,LAC,Chile,CHL,2011,national,,,,income,,,2.523,0.0152,0.0045,0.0024,0.0059,17.8443,11.6345,,,,,,,,,,,,,,,478.9957,17173573,12382.3795,7426.7935,FALSE,micro,survey
MRT,2011,Sub-Saharan Africa,SSA,Mauritania,MRT,2011,national,,,,consumption,,,2.746,0.1834,0.0499,0.0202,0.0662,5.8685,4.8573,,,,,,,,,,,,,,,124.4526,3524249,1463.5949,950.5414,TRUE,micro,interpolation
WSM,2011,East Asia & Pacific,EAP,Samoa,WSM,2011,national,,,,consumption,,,2.801,0.0401,0.0058,0.0015,0.0067,10.8684,7.8761,,,,,,,,,,,,,,,1.8513,196351,4070.7126,,TRUE,micro,interpolation
DJI,2011,Middle East & North Africa,MNA,Djibouti,DJI,2011,national,,,,consumption,,,2.781,0.3032,0.1205,0.0704,0.2064,5.67,4.0803,,,,,,,,,,,,,,,104.7365,936811,2036.9842,,TRUE,micro,interpolation
KHM,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRN,2011,Middle East & North Africa,MNA,"Iran, Islamic Rep.",IRN,2011,national,,,,consumption,,,2.463,0.0125,0.0033,0.0014,0.0045,16.6254,12.4358,,,,,,,,,,,,,,,13944.9043,76342971,5435.0186,2913.0694,TRUE,micro,interpolation
SLV,2011,Latin America & Caribbean,LAC,El Salvador,SLV,2011,national,,,,income,,,2.942,0.1156,0.0319,0.0127,0.0417,9.5452,6.8542,,,,,,,,,,,,,,,0.515,6137349,3488.15,2959.3392,FALSE,micro,survey
ALB,2011,Europe & Central Asia,ECA,Albania,ALB,2011,national,,,,consumption,,,2.758,0.0142,0.0029,0.001,0.0036,9.7701,8.3823,,,,,,,,,,,,,,,50.3574,2905195,3678.0477,2981.6162,TRUE,micro,interpolation
GUY,2011,Latin America & Caribbean,LAC,Guyana,GUY,2011,national,,,,income,,,3.091,0.1254,0.0615,0.0431,0.1491,11.5071,8.3038,,,,,,,,,,,,,,,115.6263,744230,5147.1724,,TRUE,micro,extrapolation
DOM,2011,Latin America & Caribbean,LAC,Dominican Republic,DOM,2011,national,,,,income,,,2.891,0.0824,0.0232,0.0099,0.0317,12.6917,8.151,,,,,,,,,,,,,,,24.3906,9903737,5827.3832,4364.6415,FALSE,micro,survey
PRY,2011,Latin America & Caribbean,LAC,Paraguay,PRY,2011,national,,,,income,,,3.134,0.107,0.0355,0.0174,0.0523,16.9857,10.5082,,,,,,,,,,,,,,,2539.9849,5843939,5315.3829,3372.6575,FALSE,micro,survey
SOM,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PER,2011,Latin America & Caribbean,LAC,Peru,PER,2011,national,,,,income,,,3.096,0.1247,0.0422,0.0198,0.0599,12.0512,8.8763,,,,,,,,,,,,,,,1.8936,29477721,5421.3338,3415.1283,FALSE,micro,survey
ECU,2011,Latin America & Caribbean,LAC,Ecuador,ECU,2011,national,,,,income,,,3.102,0.0957,0.0335,0.0182,0.0505,13.8755,9.5391,,,,,,,,,,,,,,,0.5745,15237728,5657.213,3648.01,FALSE,micro,survey
GEO,2011,Europe & Central Asia,ECA,Georgia,GEO,2011,national,,,,consumption,,,3.253,0.276,0.0972,0.0487,0.1441,6.3028,4.8704,,,,,,,,,,,,,,,0.9247,3756441,3356.9362,2596.7037,FALSE,micro,survey
GNQ,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERI,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRQ,2011,Middle East & North Africa,MNA,Iraq,IRQ,2011,national,,,,consumption,,,3.488,0.0207,0.0031,7e-04,0.0036,11.0356,9.3932,,,,,,,,,,,,,,,586.4968,32378061,4003.0526,,TRUE,micro,interpolation
MKD,2011,Europe & Central Asia,ECA,North Macedonia,MKD,2011,national,,,,income,,,3.442,0.1475,0.0697,0.0444,0.111,10.8047,8.8123,,,,,,,,,,,,,,,22.1667,2058539,4433.8895,3059.7308,FALSE,micro,survey
SUR,2011,Latin America & Caribbean,LAC,Suriname,SUR,2011,urban,,,,income,,,3.166,0.1795,0.1387,0.1258,0.0622,19.5119,12.1385,,,,,,,,,,,,,,,2.9343,365940,9070.3336,,TRUE,micro,extrapolation
PSE,2011,Middle East & North Africa,MNA,West Bank and Gaza,PSE,2011,national,,,,consumption,,,3.568,0.0138,0.0024,9e-04,0.0031,14.2733,11.3484,,,,,,,,,,,,,,,2.0663,3882986,3128.1081,2802.843,FALSE,micro,survey
MYS,2011,East Asia & Pacific,EAP,Malaysia,MYS,2011,national,,,,income,,,3.25,0.0103,0.0017,5e-04,0.0021,23.1699,16.2553,,,,,,,,,,,,,,,1.7269,29184133,8393.9495,4228.1367,FALSE,micro,survey
KSV,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTM,2011,Latin America & Caribbean,LAC,Guatemala,GTM,2011,national,,,,income,,,2.764,0.1726,0.0561,0.0267,0.0801,10.3821,6.4776,,,,,,,,,,,,,,,4.4033,14521515,3688.8589,3071.2598,TRUE,micro,interpolation
BRA,2011,Latin America & Caribbean,LAC,Brazil,BRA,2011,national,,,,income,,,3.275,0.1,0.0404,0.0234,0.0594,18.372,11.1259,,,,,,,,,,,,,,,2.3274,198185302,8935.2763,5488.0594,FALSE,micro,survey
DMA,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRD,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UZB,2011,Europe & Central Asia,ECA,Uzbekistan,UZB,2011,national,,,,consumption,,,2.813,0.7195,0.289,0.1474,0.423,2.572,2.0248,,,,,,,,,,,,,,,1521.4752,29339400,2231.0527,1310.3478,TRUE,micro,extrapolation
CRI,2011,Latin America & Caribbean,LAC,Costa Rica,CRI,2011,national,,,,income,,,3.714,0.0491,0.0169,0.0093,0.0226,23.9121,15.3252,,,,,,,,,,,,,,,372.6693,4679926,10453.5226,6531.5675,FALSE,micro,survey
GAB,2011,Sub-Saharan Africa,SSA,Gabon,GAB,2011,national,,,,consumption,,,3.771,0.1739,0.0519,0.0224,0.0706,10.1541,7.6585,,,,,,,,,,,,,,,319.1603,1772500,6735.0829,2432.7116,TRUE,micro,interpolation
KAZ,2011,Europe & Central Asia,ECA,Kazakhstan,KAZ,2011,national,,,,consumption,,,3.865,0.0145,0.0025,7e-04,0.003,11.7849,10.0442,,,,,,,,,,,,,,,125.2634,16557202,9506.7326,4761.0682,FALSE,micro,survey
AGO,2011,Sub-Saharan Africa,SSA,Angola,AGO,2011,national,,,,consumption,,,3.622,0.4006,0.1514,0.0773,0.224,6.4101,4.4593,,,,,,,,,,,,,,,107.27,24259111,2982.6652,1374.5317,TRUE,micro,interpolation
LBR,2011,Sub-Saharan Africa,SSA,Liberia,LBR,2011,national,,,,consumption,,,3.87,0.7422,0.3178,0.1709,0.4829,3.2543,2.664,,,,,,,,,,,,,,,47.996,4181150,653.1019,,TRUE,micro,interpolation
VCT,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEX,2011,Latin America & Caribbean,LAC,Mexico,MEX,2011,national,,,,income,,,3.513,0.112,0.0364,0.018,0.0524,13.731,8.8684,,,,,,,,,,,,,,,9.8615,114150481,9199.1654,6147.4773,TRUE,micro,interpolation
HND,2011,Latin America & Caribbean,LAC,Honduras,HND,2011,national,,,,income,,,4.842,0.3759,0.171,0.103,0.2887,10.7465,6.6323,,,,,,,,,,,,,,,10.8388,8622504,2124.1875,1635.6479,FALSE,micro,survey
THA,2011,East Asia & Pacific,EAP,Thailand,THA,2011,national,,,,consumption,,,4.266,0.0432,0.0074,0.002,0.0087,13.9743,10.5283,,,,,,,,,,,,,,,13.2873,68712846,5091.9581,2682.8228,FALSE,micro,survey
BOL,2011,Latin America & Caribbean,LAC,Bolivia,BOL,2011,national,,,,income,,,4.417,0.1318,0.0572,0.0343,0.0958,18.1224,12.8644,,,,,,,,,,,,,,,2.6119,10396246,2556.8303,1767.3467,FALSE,micro,survey
JAM,2011,Latin America & Caribbean,LAC,Jamaica,JAM,2011,national,,,,consumption,,,4.444,0.1254,0.0324,0.0126,0.0423,14.7745,9.6669,,,,,,,,,,,,,,,70.3916,2746169,5089.6059,4302.2506,TRUE,micro,extrapolation
FJI,2011,East Asia & Pacific,EAP,Fiji,FJI,2011,national,,,,consumption,,,4.891,0.1919,0.0457,0.0159,0.0573,10.6811,7.8272,,,,,,,,,,,,,,,0.9859,908355,4397.9034,,TRUE,micro,interpolation
EGY,2011,Middle East & North Africa,MNA,"Egypt, Arab Rep.",EGY,2011,national,,,,consumption,,,2.668,0.039,0.0053,0.0012,0.0061,6.5975,5.4155,,,,,,,,,,,,,,,4.8435,89200054,3289.7781,2623.1952,TRUE,micro,interpolation
SRB,2011,Europe & Central Asia,ECA,Serbia,SRB,2011,national,,,,consumption,,,5.319,0.059,0.0126,0.0044,0.0159,13.7156,11.8933,,,,,,,,,,,,,,,47.9923,7234099,5354.2004,4111.4836,TRUE,micro,interpolation
TUR,2011,Europe & Central Asia,ECA,Turkiye,TUR,2011,national,,,,consumption,,,4.911,0.0809,0.0208,0.0076,0.0262,18.2822,13.7535,,,,,,,,,,,,,,,1.6467,74173854,9207.5135,5806.7624,FALSE,micro,survey
AZE,2011,Europe & Central Asia,ECA,Azerbaijan,AZE,2011,national,,,,consumption,,,5.064,0,0,0,0,19.0281,15.7758,,,,,,,,,,,,,,,0.487,9173082,5152.8394,,TRUE,micro,extrapolation
MNE,2011,Europe & Central Asia,ECA,Montenegro,MNE,2011,national,,,,consumption,,,5.561,0.0348,0.0087,0.0034,0.0116,17.0255,14.5443,,,,,,,,,,,,,,,0.4187,620079,6168.8455,5042.946,FALSE,micro,survey
BLR,2011,Europe & Central Asia,ECA,Belarus,BLR,2011,national,,,,consumption,,,6.18,0.0711,0.0128,0.0036,0.0152,14.5505,12.9234,,,,,,,,,,,,,,,6165.2094,9461643,5938.2535,2528.9142,FALSE,micro,survey
RUS,2011,Europe & Central Asia,ECA,Russian Federation,RUS,2011,national,,,,consumption,,,6.003,0.0393,0.0081,0.0026,0.01,23.8616,17.4959,,,,,,,,,,,,,,,25.2183,142960908,9124.4746,4809.9683,FALSE,micro,survey
ARG,2011,Latin America & Caribbean,LAC,Argentina,ARG,2011,urban,,,,income,,,7.145,0.0975,0.0306,0.0146,0.0418,28.9393,21.5413,,,,,,,,,,,,,,,10.8079,37543830,14200.2699,9144.3205,FALSE,micro,survey
JOR,2011,Middle East & North Africa,MNA,Jordan,JOR,2011,national,,,,consumption,,,7.277,0.1037,0.0196,0.0061,0.0239,16.9443,13.4077,,,,,,,,,,,,,,,0.3292,7109980,4872.9966,,TRUE,micro,extrapolation
MDA,2011,Europe & Central Asia,ECA,Moldova,MDA,2011,national,,,,consumption,,,9.092,0.4697,0.1386,0.0572,0.1837,11.218,9.451,,,,,,,,,,,,,,,6.3825,2860699,2403.2605,2160.8052,FALSE,micro,survey
MWI,2012,Sub-Saharan Africa,SSA,Malawi,MWI,2012,national,,,,consumption,,,0.786,0.1445,0.0355,0.013,0.0453,2.2949,1.5253,,,,,,,,,,,,,,,241.9305,15581251,516.9632,,TRUE,micro,interpolation
LSO,2012,Sub-Saharan Africa,SSA,Lesotho,LSO,2012,national,,,,consumption,,,0.937,0.1005,0.034,0.017,0.0506,4.5545,3.072,,,,,,,,,,,,,,,5.244,2054718,1075.6176,820.772,TRUE,micro,interpolation
BEN,2012,Sub-Saharan Africa,SSA,Benin,BEN,2012,national,,,,consumption,,,1.015,0.139,0.0421,0.0199,0.0611,2.997,2.0137,,,,,,,,,,,,,,,219.4763,10014078,980.0746,752.8758,TRUE,micro,interpolation
SYR,2012,Middle East & North Africa,MNA,Syrian Arab Republic,SYR,2012,national,,,,consumption,,,0.923,1e-04,0,2.6634e-06,0,9.339,6.9817,,,,,,,,,,,,,,,151.7781,22605577,1150.1893,1878.765,TRUE,micro,extrapolation
RWA,2012,Sub-Saharan Africa,SSA,Rwanda,RWA,2012,national,,,,consumption,,,0.954,0.1177,0.0267,0.0093,0.0337,3.0176,1.9361,,,,,,,,,,,,,,,293.705,10840334,651.2338,511.8734,TRUE,micro,interpolation
BFA,2012,Sub-Saharan Africa,SSA,Burkina Faso,BFA,2012,national,,,,consumption,,,1.214,0.0918,0.0174,0.0054,0.0214,3.1627,2.3328,,,,,,,,,,,,,,,199.7414,17113732,602.7868,442.5982,TRUE,micro,interpolation
GHA,2012,Sub-Saharan Africa,SSA,Ghana,GHA,2012,national,,,,consumption,,,1.727,0.1842,0.0557,0.0248,0.0771,4.6736,3.4036,,,,,,,,,,,,,,,1.751,26858762,1631.9195,1160.7892,TRUE,micro,interpolation
SLB,2012,East Asia & Pacific,EAP,Solomon Islands,SLB,2012,national,,,,consumption,,,1.353,0.0936,0.0228,0.0085,0.0294,4.0036,3.041,,,,,,,,,,,,,,,7.7144,567763,2127.7021,1343.261,TRUE,micro,interpolation
ZMB,2012,Sub-Saharan Africa,SSA,Zambia,ZMB,2012,national,,,,consumption,,,1.222,0.3806,0.1493,0.0778,0.2237,2.881,1.6149,,,,,,,,,,,,,,,4.2238,14744658,1273.1613,,TRUE,micro,interpolation
NER,2012,Sub-Saharan Africa,SSA,Niger,NER,2012,national,,,,consumption,,,1.237,0.1588,0.0325,0.0103,0.0397,2.459,1.966,,,,,,,,,,,,,,,245.1597,17954407,460.0322,318.4779,TRUE,micro,interpolation
CHN-R,2012,East Asia & Pacific,EAP,China,CHN,2012,rural,,,,consumption,,,1.226,0.0193,0.0031,9e-04,0.0038,5.3274,3.9753,,,,,,,,,,,,,,,3.495,653193546,6591.6628,2387.7872,FALSE,aggregate,survey
BLZ,2012,Latin America & Caribbean,LAC,Belize,BLZ,2012,national,,,,income,,,1.389,0.1077,0.0497,0.0316,0.0738,7.5655,4.4919,,,,,,,,,,,,,,,1.309,337059,5831.1588,3304.3477,TRUE,micro,extrapolation
PNG,2012,East Asia & Pacific,EAP,Papua New Guinea,PNG,2012,national,,,,consumption,,,1.544,0.2455,0.0862,0.0416,0.1223,3.545,2.674,,,,,,,,,,,,,,,2.6999,8026545,2154.1002,,TRUE,micro,extrapolation
COD,2012,Sub-Saharan Africa,SSA,"Congo, Dem. Rep.",COD,2012,national,,,,consumption,,,1.406,0.5118,0.1984,0.1027,0.2943,1.917,1.3803,,,,,,,,,,,,,,,630.6055,70997870,420.6294,314.6555,TRUE,micro,interpolation
CIV,2012,Sub-Saharan Africa,SSA,Cote d'Ivoire,CIV,2012,national,,,,consumption,,,1.408,0.1962,0.0619,0.0287,0.0877,3.6278,2.6126,,,,,,,,,,,,,,,247.1344,22010712,1602.9109,1049.51,TRUE,micro,interpolation
MAR,2012,Middle East & North Africa,MNA,Morocco,MAR,2012,national,,,,consumption,,,1.449,0.0025,4e-04,1e-04,5e-04,10.2468,7.458,,,,,,,,,,,,,,,4.2908,33352169,2927.2905,1767.1349,TRUE,micro,interpolation
TZA,2012,Sub-Saharan Africa,SSA,Tanzania,TZA,2012,national,,,,consumption,,,1.325,0.1487,0.0299,0.0095,0.0367,3.1175,2.3132,,,,,,,,,,,,,,,754.6215,47786137,843.9389,557.7605,TRUE,micro,interpolation
MDG,2012,Sub-Saharan Africa,SSA,Madagascar,MDG,2012,national,,,,consumption,,,1.52,0.6692,0.2857,0.1549,0.4348,1.6138,1.1328,,,,,,,,,,,,,,,962.9596,22966240,452.205,337.5683,TRUE,micro,interpolation
FSM,2012,East Asia & Pacific,EAP,"Micronesia, Fed. Sts.",FSM,2012,national,,,,consumption,,,1.518,0.0752,0.0268,0.0145,0.0416,6.0632,4.5865,,,,,,,,,,,,,,,0.9772,108232,2940.4577,,TRUE,micro,interpolation
IND-R,2012,South Asia,SAS,India,IND,2012,rural,,,,consumption,,,1.482,0.0588,0.009,0.0024,0.0106,3.5121,2.8438,,,,,,,,,,,,,,,17.092,871315929,1324.4278,782.6994,TRUE,mixed,interpolation
MLI,2012,Sub-Saharan Africa,SSA,Mali,MLI,2012,national,,,,consumption,,,1.573,0.238,0.057,0.0204,0.0728,3.0718,2.4211,,,,,,,,,,,,,,,205.2734,16514687,682.2878,500.191,TRUE,micro,interpolation
IND-U,2012,South Asia,SAS,India,IND,2012,urban,,,,consumption,,,1.488,0.0325,0.0048,0.0013,0.0058,5.3066,3.8779,,,,,,,,,,,,,,,20.7873,403171286,1324.4278,782.6994,TRUE,mixed,interpolation
NGA,2012,Sub-Saharan Africa,SSA,Nigeria,NGA,2012,national,,,,consumption,,,1.455,0.144,0.0324,0.0109,0.0402,3.5286,2.7889,,,,,,,,,,,,,,,123.6724,170075932,2490.2136,1843.1853,TRUE,imputed,interpolation
NAM,2012,Sub-Saharan Africa,SSA,Namibia,NAM,2012,national,,,,consumption,,,1.417,0.0848,0.024,0.0099,0.0319,9.6574,4.4356,,,,,,,,,,,,,,,6.8983,2167470,4476.4144,2765.9892,TRUE,micro,interpolation
CHN-U,2012,East Asia & Pacific,EAP,China,CHN,2012,urban,,,,consumption,,,1.491,0.002,8e-04,7e-04,5e-04,11.7015,9.3467,,,,,,,,,,,,,,,4.3185,700996454,6591.6628,2387.7872,FALSE,aggregate,survey
UGA,2012,Sub-Saharan Africa,SSA,Uganda,UGA,2012,national,,,,consumption,,,1.544,0.1907,0.051,0.0202,0.067,3.6583,2.5932,,,,,,,,,,,,,,,1221.0876,34273295,827.8011,628.3343,TRUE,micro,interpolation
SEN,2012,Sub-Saharan Africa,SSA,Senegal,SEN,2012,national,,,,consumption,,,1.56,0.229,0.0637,0.028,0.0891,3.4685,2.5759,,,,,,,,,,,,,,,238.5777,13231833,1160.9175,860.848,TRUE,micro,interpolation
TCD,2012,Sub-Saharan Africa,SSA,Chad,TCD,2012,national,,,,consumption,,,1.883,0.2712,0.0973,0.0481,0.1405,4.0488,3.0202,,,,,,,,,,,,,,,237.6564,12754906,739.3384,560.9974,TRUE,micro,interpolation
CPV,2012,Sub-Saharan Africa,SSA,Cabo Verde,CPV,2012,national,,,,consumption,,,1.673,0.0255,0.0057,0.002,0.0071,9.2296,6.3236,,,,,,,,,,,,,,,47.6121,533864,3204.6019,1924.1805,TRUE,micro,interpolation
IDN-U,2012,East Asia & Pacific,EAP,Indonesia,IDN,2012,urban,,,,consumption,,,1.549,0.017,0.002,4e-04,0.0022,6.8262,4.6581,,,,,,,,,,,,,,,5098.1961,128304189,2959.5145,1697.607,FALSE,micro,survey
STP,2012,Sub-Saharan Africa,SSA,Sao Tome and Principe,STP,2012,national,,,,consumption,,,1.662,0.0998,0.0221,0.0078,0.028,4.1185,3.3245,,,,,,,,,,,,,,,11.4289,189924,1434.0336,,TRUE,micro,interpolation
VUT,2012,East Asia & Pacific,EAP,Vanuatu,VUT,2012,national,,,,consumption,,,1.608,0.0619,0.0132,0.0043,0.0163,5.2727,4.1998,,,,,,,,,,,,,,,117.3665,257313,2731.2927,1789.3768,TRUE,micro,interpolation
COG,2012,Sub-Saharan Africa,SSA,"Congo, Rep.",COG,2012,national,,,,consumption,,,1.941,0.3051,0.1123,0.0557,0.1624,4.6919,3.0456,,,,,,,,,,,,,,,285.9693,4713257,2468.5585,835.5428,TRUE,micro,extrapolation
NPL,2012,South Asia,SAS,Nepal,NPL,2012,national,,,,consumption,,,1.789,0.0306,0.0062,0.0018,0.0074,5.3918,4.3606,,,,,,,,,,,,,,,30.5129,27330694,793.1407,694.2462,TRUE,micro,extrapolation
MOZ,2012,Sub-Saharan Africa,SSA,Mozambique,MOZ,2012,national,,,,consumption,,,1.643,0.5333,0.2155,0.1151,0.3287,2.5365,1.5518,,,,,,,,,,,,,,,21.988,24487611,531.3094,365.6049,TRUE,micro,interpolation
HTI,2012,Latin America & Caribbean,LAC,Haiti,HTI,2012,national,,,,consumption,,,1.877,0.2386,0.0771,0.0349,0.1073,4.2383,3.1979,,,,,,,,,,,,,,,31.1029,10108539,1359.0447,1292.0648,FALSE,micro,survey
BDI,2012,Sub-Saharan Africa,SSA,Burundi,BDI,2012,national,,,,consumption,,,1.778,0.5929,0.2081,0.0966,0.2897,2.0808,1.5533,,,,,,,,,,,,,,,654.4216,9795479,301.4813,212.737,TRUE,micro,interpolation
LBN,2012,Middle East & North Africa,MNA,Lebanon,LBN,2012,national,,,,consumption,,,1.918,0,0,0,0,31.2473,26.5079,,,,,,,,,,,,,,,761.8333,5178337,9019.6982,7880.1728,TRUE,micro,extrapolation
SSD,2012,Sub-Saharan Africa,SSA,South Sudan,SSD,2012,national,,,,consumption,,,2.081,0.5712,0.2672,0.1608,0.448,2.5335,1.7928,,,,,,,,,,,,,,,34.92,10701604,1123.0686,,TRUE,mixed,interpolation
IDN-R,2012,East Asia & Pacific,EAP,Indonesia,IDN,2012,rural,,,,consumption,,,1.872,0.1056,0.0155,0.0037,0.0179,4.1938,3.311,,,,,,,,,,,,,,,4746.8516,121918506,2959.5145,1697.607,FALSE,micro,survey
UKR,2012,Europe & Central Asia,ECA,Ukraine,UKR,2012,national,,,,consumption,,,2.244,0.0011,1e-04,6.2379e-06,1e-04,12.7727,11.4376,,,,,,,,,,,,,,,7.0057,45593342,2459.7571,1806.4659,FALSE,micro,survey
TGO,2012,Sub-Saharan Africa,SSA,Togo,TGO,2012,national,,,,consumption,,,2.055,0.5577,0.2443,0.1358,0.3763,2.6799,1.8178,,,,,,,,,,,,,,,246.5965,6926635,690.146,564.1295,TRUE,micro,interpolation
ARM,2012,Europe & Central Asia,ECA,Armenia,ARM,2012,national,,,,consumption,,,2.11,0.0076,0.0014,5e-04,0.0018,7.5278,6.3729,,,,,,,,,,,,,,,167.3122,2914421,3278.6705,2953.4533,FALSE,micro,survey
GMB,2012,Sub-Saharan Africa,SSA,"Gambia, The",GMB,2012,national,,,,consumption,,,2.016,0.2332,0.0686,0.0296,0.0935,4.5101,3.3124,,,,,,,,,,,,,,,15.1142,2061014,633.5827,519.0255,TRUE,micro,interpolation
ZWE,2012,Sub-Saharan Africa,SSA,Zimbabwe,ZWE,2012,national,,,,consumption,,,2.2,0.2052,0.0497,0.0165,0.0611,5.8994,4.0728,,,,,,,,,,,,,,,0.485,13265331,1408.4572,1175.0786,TRUE,mixed,interpolation
ROU,2012,Europe & Central Asia,ECA,Romania,ROU,2012,national,,,,consumption,,,2.275,0,0,0,0,10.3947,9.2479,,,,,,,,,,,,,,,1.805,20058035,8234.3053,5196.7944,FALSE,micro,survey
TLS,2012,East Asia & Pacific,EAP,Timor-Leste,TLS,2012,national,,,,consumption,,,2.106,0.3564,0.0835,0.028,0.1034,2.922,2.4794,,,,,,,,,,,,,,,0.5748,1137676,1266.1449,732.7275,TRUE,micro,interpolation
LAO,2012,East Asia & Pacific,EAP,Lao PDR,LAO,2012,national,,,,consumption,,,1.897,0.0694,0.0118,0.0032,0.0139,5.3821,4.1397,,,,,,,,,,,,,,,3133.8118,6508803,1777.4102,1376.3083,TRUE,micro,interpolation
VNM,2012,East Asia & Pacific,EAP,Vietnam,VNM,2012,national,,,,consumption,,,2.341,0.0259,0.0042,0.0012,0.005,9.8976,7.9646,,,,,,,,,,,,,,,7807.6123,89301326,2229.3201,1306.9124,FALSE,micro,survey
BGD,2012,South Asia,SAS,Bangladesh,BGD,2012,national,,,,consumption,,,2.165,0.168,0.03,0.0083,0.0356,4.2121,3.3547,,,,,,,,,,,,,,,29.5141,152090649,1095.6403,818.3191,TRUE,micro,interpolation
KEN,2012,Sub-Saharan Africa,SSA,Kenya,KEN,2012,national,,,,consumption,,,1.903,0.2572,0.0776,0.0347,0.1086,4.2057,2.9715,,,,,,,,,,,,,,,41.6348,43725806,1401.4908,1034.2723,TRUE,micro,interpolation
SLE,2012,Sub-Saharan Africa,SSA,Sierra Leone,SLE,2012,national,,,,consumption,,,2.226,0.3231,0.0822,0.0307,0.1059,3.6266,2.8407,,,,,,,,,,,,,,,2128.5188,6788587,622.2568,577.0855,TRUE,micro,interpolation
AFG,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIN,2012,Sub-Saharan Africa,SSA,Guinea,GIN,2012,national,,,,consumption,,,2.095,0.2336,0.0617,0.0245,0.0813,3.8603,3.1399,,,,,,,,,,,,,,,3446.9322,10788692,728.3684,609.5017,FALSE,micro,survey
BTN,2012,South Asia,SAS,Bhutan,BTN,2012,national,,,,consumption,,,2.265,0.0206,0.0036,0.001,0.0043,9.9052,7.3806,,,,,,,,,,,,,,,20.4738,721145,2411.8964,936.8463,FALSE,micro,survey
SDN,2012,Sub-Saharan Africa,SSA,Sudan,SDN,2012,national,,,,consumption,,,2.668,0.2888,0.0794,0.0324,0.1057,4.5718,3.677,,,,,,,,,,,,,,,6.464,35159792,2222.7017,1710.1146,TRUE,micro,interpolation
