cc,effective_year,region_name,region_code,country_name,country_code,reporting_year,reporting_level,survey_acronym,survey_coverage,survey_year,welfare_type,survey_comparability,comparable_spell,poverty_line,headcount,poverty_gap,poverty_severity,watts,mean,median,mld,gini,polarization,decile1,decile2,decile3,decile4,decile5,decile6,decile7,decile8,decile9,decile10,cpi,ppp,reporting_pop,reporting_gdp,reporting_pce,is_interpolated,distribution_type,estimation_type
FJI,2015,East Asia & Pacific,EAP,Fiji,FJI,2015,national,,,,consumption,,,5.201,0.2179,0.0523,0.0187,0.0661,10.3894,,,,,,,,,,,,,,,,0.9859,868632,5390.7142,3083.2431,TRUE,micro,interpolation
EGY,2015,Middle East & North Africa,MNA,"Egypt, Arab Rep.",EGY,2015,national,,,,consumption,,,2.858,0.0445,0.0067,0.0016,0.0078,7.2489,5.8059,0.1698,0.3182,0.2298,0.0392,0.052,0.0601,0.0678,0.0757,0.0847,0.0953,0.1103,0.1371,0.2778,,4.8435,92442549,3600.9138,2972.589,FALSE,micro,survey
SRB,2015,Europe & Central Asia,ECA,Serbia,SRB,2015,national,,,,consumption,,,5.163,0.0322,0.0066,0.0023,0.0084,15.0332,13.0133,0.1351,0.2852,0.2338,0.0368,0.053,0.063,0.0723,0.0817,0.0918,0.1043,0.1204,0.1454,0.2314,,47.9923,7095383,5588.9807,4021.2017,FALSE,micro,survey
TUR,2015,Europe & Central Asia,ECA,Turkiye,TUR,2015,national,,,,consumption,,,5.3,0.0741,0.0184,0.0068,0.0236,20.6753,14.588,0.3122,0.4285,0.3726,0.0214,0.0346,0.0448,0.0543,0.065,0.0775,0.0939,0.1169,0.1571,0.3346,,1.6467,78529413,11006.2795,6606.1466,FALSE,micro,survey
AZE,2015,Europe & Central Asia,ECA,Azerbaijan,AZE,2015,national,,,,consumption,,,5.026,0,0,0,0,20.312,8.0593,0.1165,0.2655,0.1976,0.0485,0.0593,0.0662,0.0729,0.0794,0.0871,0.0974,0.1112,0.1362,0.2418,,0.487,9649341,5500.3104,3118.1338,TRUE,micro,extrapolation
MNE,2015,Europe & Central Asia,ECA,Montenegro,MNE,2015,national,,,,income,,,5.691,0.1607,0.0559,0.026,0.0774,16.2039,13.2638,0.2751,0.3901,0.3551,0.0183,0.0333,0.0468,0.0601,0.0739,0.0896,0.1064,0.1287,0.1659,0.277,,0.4187,622159,6514.2727,5159.1033,FALSE,micro,survey
BLR,2015,Europe & Central Asia,ECA,Belarus,BLR,2015,national,,,,consumption,,,5.669,0.0194,0.003,8e-04,0.0035,16.9464,15.2297,0.1081,0.2563,0.2103,0.0406,0.0564,0.0668,0.0758,0.0849,0.0946,0.1058,0.1204,0.1424,0.2121,,6165.2094,9461076,5967.0522,3145.7294,FALSE,micro,survey
RUS,2015,Europe & Central Asia,ECA,Russian Federation,RUS,2015,national,,,,consumption,,,6.267,0.0401,0.0079,0.0025,0.0097,23.0615,17.3641,0.2353,0.3774,0.3246,0.0278,0.0413,0.0509,0.0602,0.07,0.0818,0.0971,0.118,0.1559,0.2969,,25.2183,144096870,9313.0136,4906.0796,FALSE,micro,survey
ARG,2015,Latin America & Caribbean,LAC,Argentina,ARG,2015,urban,,,,income,,,6.748,0.0841,0.0258,0.0122,0.0343,28.1505,,,,,,,,,,,,,,,,10.8079,39467043,13789.0604,9087.7957,TRUE,micro,interpolation
JOR,2015,Middle East & North Africa,MNA,Jordan,JOR,2015,national,,,,consumption,,,7.2,0.0675,0.0121,0.0037,0.0147,18.7071,13.392,0.1839,0.3366,0.2767,0.0345,0.0474,0.0564,0.0647,0.074,0.0844,0.0974,0.1171,0.1496,0.2745,,0.3292,9266573,4164.1088,3315.078,TRUE,micro,extrapolation
MDA,2015,Europe & Central Asia,ECA,Moldova,MDA,2015,national,,,,consumption,,,9.329,0.4163,0.1041,0.0367,0.131,11.8001,10.2548,0.1188,0.2703,0.2238,0.0414,0.0556,0.0643,0.0728,0.0822,0.0924,0.1037,0.119,0.1434,0.2253,,6.3825,2834530,2732.4571,2389.258,FALSE,micro,survey
MWI,2016,Sub-Saharan Africa,SSA,Malawi,MWI,2016,national,,,,consumption,,,0.786,0.0832,0.0177,0.0059,0.0221,2.4837,,,,,,,,,,,,,,,,241.9305,17205253,379.6239,,TRUE,micro,interpolation
LSO,2016,Sub-Saharan Africa,SSA,Lesotho,LSO,2016,national,,,,consumption,,,1.016,0.0869,0.0267,0.0121,0.0378,4.7341,,,,,,,,,,,,,,,,5.244,2075041,1178.0185,856.529,TRUE,micro,interpolation
BEN,2016,Sub-Saharan Africa,SSA,Benin,BEN,2016,national,,,,consumption,,,1.039,0.1602,0.0782,0.0476,0.1299,3.0955,,,,,,,,,,,,,,,,219.4763,10872072,1082.4513,802.6353,TRUE,micro,interpolation
SYR,2016,Middle East & North Africa,MNA,Syrian Arab Republic,SYR,2016,national,,,,consumption,,,1.08,0.0105,0.0015,4e-04,0.0018,4.7131,6.9549,0.2301,0.3751,0.32,0.0301,0.0421,0.0511,0.06,0.0693,0.081,0.0958,0.1177,0.1535,0.2995,,151.7781,17465567,891.096,995,TRUE,micro,extrapolation
RWA,2016,Sub-Saharan Africa,SSA,Rwanda,RWA,2016,national,,,,consumption,,,1.042,0.1216,0.0275,0.0096,0.0347,3.1517,,,,,,,,,,,,,,,,293.705,11668829,775.4757,614.92,TRUE,micro,interpolation
BFA,2016,Sub-Saharan Africa,SSA,Burkina Faso,BFA,2016,national,,,,consumption,,,1.199,0.0739,0.0149,0.0046,0.0181,3.8022,,,,,,,,,,,,,,,,199.7414,18646350,672.363,473.1579,TRUE,micro,interpolation
GHA,2016,Sub-Saharan Africa,SSA,Ghana,GHA,2016,national,,,,consumption,,,1.302,0.1095,0.0369,0.0182,0.0545,4.922,,,,,,,,,,,,,,,,1.751,28481947,1793.1809,1268.945,TRUE,micro,interpolation
SLB,2016,East Asia & Pacific,EAP,Solomon Islands,SLB,2016,national,,,,consumption,,,1.261,0.0652,0.0144,0.0048,0.0179,4.0482,3.1034,0.2293,0.3705,0.3065,0.0276,0.0422,0.052,0.0617,0.0722,0.0828,0.0974,0.118,0.1536,0.2925,,7.7144,619438,2234.1461,,TRUE,micro,extrapolation
ZMB,2016,Sub-Saharan Africa,SSA,Zambia,ZMB,2016,national,,,,consumption,,,1.257,0.4163,0.186,0.1059,0.2956,3.0336,1.571,0.6047,0.5714,0.6132,0.0102,0.0187,0.026,0.034,0.0455,0.0601,0.0812,0.1116,0.1689,0.4438,,4.2238,16363449,1347.7481,,TRUE,micro,extrapolation
NER,2016,Sub-Saharan Africa,SSA,Niger,NER,2016,national,,,,consumption,,,1.234,0.1695,0.0361,0.012,0.0446,2.6369,,,,,,,,,,,,,,,,245.1597,20788789,492.564,342.6026,TRUE,micro,interpolation
CHN-R,2016,East Asia & Pacific,EAP,China,CHN,2016,rural,,,,consumption,,,1.299,0.0019,6e-04,4e-04,5e-04,8.0439,6.598,0.1822,0.3318,0.278,0.0332,0.0452,0.0559,0.0661,0.0766,0.088,0.1015,0.1197,0.1498,0.2639,,3.495,600413466,8516.5137,3301.5223,FALSE,aggregate,survey
BLZ,2016,Latin America & Caribbean,LAC,Belize,BLZ,2016,national,,,,income,,,1.395,0.0845,0.0405,0.0258,0.0575,9.1008,4.9221,0.5293,0.5326,0.4815,0.0093,0.0228,0.034,0.0429,0.0534,0.0666,0.0846,0.1095,0.1525,0.4244,,1.309,368399,4671.915,3427.9118,TRUE,micro,extrapolation
PNG,2016,East Asia & Pacific,EAP,Papua New Guinea,PNG,2016,national,,,,consumption,,,1.4,0.1474,0.046,0.0196,0.0617,4.4051,2.618,0.3073,0.4185,0.381,0.0187,0.032,0.0441,0.0558,0.0686,0.0831,0.0999,0.1245,0.1634,0.31,,2.6999,8271766,2770.3951,,TRUE,micro,extrapolation
CIV,2016,Sub-Saharan Africa,SSA,Cote d'Ivoire,CIV,2016,national,,,,consumption,,,1.406,0.1004,0.0276,0.0119,0.0381,4.4197,,,,,,,,,,,,,,,,247.1344,23822726,2061.2152,1405.8822,TRUE,micro,interpolation
MAR,2016,Middle East & North Africa,MNA,Morocco,MAR,2016,national,,,,consumption,,,1.461,0.0016,3e-04,1e-04,4e-04,10.9982,7.7121,0.2589,0.3955,0.3287,0.027,0.04,0.0494,0.0581,0.0678,0.0791,0.0938,0.1149,0.1511,0.3189,,4.2908,35126274,2867.0158,1692.097,TRUE,micro,extrapolation
TZA,2016,Sub-Saharan Africa,SSA,Tanzania,TZA,2016,national,,,,consumption,,,1.408,0.1812,0.039,0.0128,0.0482,3.2388,,,,,,,,,,,,,,,,754.6215,53049231,983.1659,600.2596,TRUE,micro,interpolation
MDG,2016,Sub-Saharan Africa,SSA,Madagascar,MDG,2016,national,,,,consumption,,,1.487,0.6517,0.276,0.1495,0.4204,1.6241,1.1187,0.3079,0.4265,0.3663,0.0216,0.0357,0.0456,0.0547,0.0648,0.0765,0.0917,0.1153,0.1593,0.3349,,962.9596,24894370,473.0052,345.9442,TRUE,micro,extrapolation
FSM,2016,East Asia & Pacific,EAP,"Micronesia, Fed. Sts.",FSM,2016,national,,,,consumption,,,1.531,0.0925,0.0323,0.0175,0.0504,5.5804,4.2265,0.2913,0.4006,0.3569,0.0187,0.0367,0.0479,0.0588,0.0701,0.0831,0.0999,0.1247,0.163,0.2972,,0.9772,110215,2908.5315,,TRUE,micro,extrapolation
IND-R,2016,South Asia,SAS,India,IND,2016,rural,,,,consumption,,,1.515,0.0495,0.0089,0.0027,0.0109,3.7339,,,,,,,,,,,,,,,,17.092,885015936,1690.8899,996.8613,TRUE,imputed,interpolation
MLI,2016,Sub-Saharan Africa,SSA,Mali,MLI,2016,national,,,,consumption,,,1.515,0.0895,0.0173,0.0054,0.0212,3.9351,,,,,,,,,,,,,,,,205.2734,17965448,772.1318,605.5341,TRUE,micro,interpolation
IND-U,2016,South Asia,SAS,India,IND,2016,urban,,,,consumption,,,1.522,0.0347,0.0059,0.0017,0.0071,5.1755,,,,,,,,,,,,,,,,20.7873,439501314,1690.8899,996.8613,TRUE,imputed,interpolation
NGA,2016,Sub-Saharan Africa,SSA,Nigeria,NGA,2016,national,,,,consumption,,,1.488,0.141,0.0319,0.0108,0.0398,3.6677,,,,,,,,,,,,,,,,123.6724,185960244,2575.4554,1939.0549,TRUE,mixed,interpolation
NAM,2016,Sub-Saharan Africa,SSA,Namibia,NAM,2016,national,,,,consumption,,,1.558,0.0951,0.0289,0.0124,0.0391,11.5008,5.6842,0.6427,0.5907,0.625,0.0096,0.0179,0.025,0.0331,0.0428,0.0556,0.0743,0.1043,0.1649,0.4725,,6.8983,2358044,4808.6508,3825.3122,TRUE,micro,extrapolation
CHN-U,2016,East Asia & Pacific,EAP,China,CHN,2016,urban,,,,consumption,,,1.58,9e-04,3e-04,2e-04,2e-04,14.8906,11.9005,0.2187,0.3612,0.3139,0.0281,0.0404,0.0516,0.0626,0.0739,0.0865,0.1015,0.1218,0.1555,0.278,,4.3185,787376534,8516.5137,3301.5223,FALSE,aggregate,survey
UGA,2016,Sub-Saharan Africa,SSA,Uganda,UGA,2016,national,,,,consumption,,,1.54,0.2274,0.0582,0.0216,0.0745,3.5642,,,,,,,,,,,,,,,,1221.0876,39649173,853.0297,624.2488,TRUE,micro,interpolation
SEN,2016,Sub-Saharan Africa,SSA,Senegal,SEN,2016,national,,,,consumption,,,1.622,0.0902,0.0208,0.0081,0.0277,4.7411,,,,,,,,,,,,,,,,238.5777,14993514,1260.8481,906.4927,TRUE,micro,interpolation
TCD,2016,Sub-Saharan Africa,SSA,Chad,TCD,2016,national,,,,consumption,,,1.67,0.1819,0.0516,0.0222,0.0703,3.996,,,,,,,,,,,,,,,,237.6564,14561658,704.9601,526.5572,TRUE,micro,interpolation
CPV,2016,Sub-Saharan Africa,SSA,Cabo Verde,CPV,2016,national,,,,consumption,,,1.679,0.0168,0.0033,0.001,0.0039,9.8306,6.7278,0.3019,0.4238,0.3937,0.0222,0.0344,0.0436,0.0536,0.0648,0.0782,0.0954,0.1206,0.1642,0.323,,47.6121,531140,3147.8374,2008.5585,TRUE,micro,extrapolation
IDN-U,2016,East Asia & Pacific,EAP,Indonesia,IDN,2016,urban,,,,consumption,,,1.706,0.0159,0.0015,2e-04,0.0016,7.8778,5.7791,0.2786,0.4103,0.3762,0.0259,0.0349,0.0433,0.055,0.0668,0.0815,0.0987,0.1204,0.1567,0.3168,,5098.1961,141211677,3456.9281,1986.2226,FALSE,micro,survey
STP,2016,Sub-Saharan Africa,SSA,Sao Tome and Principe,STP,2016,national,,,,consumption,,,1.699,0.0778,0.0188,0.007,0.0243,5.2585,,,,,,,,,,,,,,,,11.4289,203221,1620.0565,,TRUE,micro,interpolation
VUT,2016,East Asia & Pacific,EAP,Vanuatu,VUT,2016,national,,,,consumption,,,1.658,0.0609,0.0132,0.0043,0.0163,5.193,,,,,,,,,,,,,,,,117.3665,278326,2749.0739,,TRUE,micro,interpolation
COG,2016,Sub-Saharan Africa,SSA,"Congo, Rep.",COG,2016,national,,,,consumption,,,1.844,0.3581,0.1412,0.0731,0.209,3.8758,2.9804,0.4223,0.4894,0.4443,0.0156,0.0264,0.0357,0.0465,0.059,0.0727,0.0901,0.1166,0.1581,0.3793,,285.9693,4980996,2128.8592,879.1686,TRUE,micro,extrapolation
NPL,2016,South Asia,SAS,Nepal,NPL,2016,national,,,,consumption,,,1.907,0.027,0.0053,0.0015,0.0063,5.9799,4.2002,0.1753,0.3284,0.2761,0.035,0.0482,0.0561,0.0651,0.0756,0.0865,0.1001,0.1184,0.151,0.2641,,30.5129,27263430,928.6107,775.6798,TRUE,micro,extrapolation
MOZ,2016,Sub-Saharan Africa,SSA,Mozambique,MOZ,2016,national,,,,consumption,,,1.851,0.5629,0.2326,0.1255,0.3559,2.9544,1.6048,0.511,0.54,0.4316,0.0158,0.0264,0.0342,0.0422,0.051,0.0613,0.0757,0.0979,0.1405,0.4548,,21.988,27829930,595.0776,395.1555,TRUE,micro,extrapolation
HTI,2016,Latin America & Caribbean,LAC,Haiti,HTI,2016,national,,,,consumption,,,1.907,0.2162,0.0666,0.0296,0.0921,4.6025,3.1989,0.2931,0.411,0.3559,0.021,0.0344,0.0455,0.057,0.0694,0.0823,0.0988,0.1206,0.159,0.312,,31.1029,10839976,1397.2906,1383.428,TRUE,micro,extrapolation
BDI,2016,Sub-Saharan Africa,SSA,Burundi,BDI,2016,national,,,,consumption,,,1.799,0.6077,0.2235,0.1082,0.3174,2.0639,1.7008,0.2467,0.3862,0.3163,0.0276,0.041,0.0504,0.0596,0.0695,0.0801,0.0938,0.1146,0.1531,0.3102,,654.4216,10488002,294.2188,219.4285,TRUE,micro,extrapolation
LBN,2016,Middle East & North Africa,MNA,Lebanon,LBN,2016,national,,,,consumption,,,1.953,0,0,0,0,28.2574,26.1167,0.1698,0.3183,0.268,0.0309,0.0476,0.0586,0.0683,0.0786,0.0912,0.1036,0.1215,0.1517,0.2479,,761.8333,6714281,7574.6035,6791.2817,TRUE,micro,extrapolation
SSD,2016,Sub-Saharan Africa,SSA,South Sudan,SSD,2016,national,,,,consumption,,,2.097,0.649,0.3019,0.1785,0.4957,2.2172,,,,,,,,,,,,,,,,34.92,10832520,974.7159,,TRUE,mixed,interpolation
IDN-R,2016,East Asia & Pacific,EAP,Indonesia,IDN,2016,rural,,,,consumption,,,2.062,0.0811,0.0134,0.0035,0.0157,5.1518,4.231,0.1736,0.3266,0.2745,0.0349,0.0475,0.0561,0.0655,0.0764,0.0882,0.1011,0.1193,0.1493,0.2618,,4746.8516,120344709,3456.9281,1986.2226,FALSE,micro,survey
UKR,2016,Europe & Central Asia,ECA,Ukraine,UKR,2016,national,,,,consumption,,,2.063,5e-04,0,1.74e-06,0,11.8582,10.6392,0.1034,0.25,0.2013,0.0431,0.0576,0.0674,0.0766,0.0851,0.0942,0.1052,0.1193,0.1394,0.2121,,7.0057,45004673,2185.3171,1484.0868,FALSE,micro,survey
TGO,2016,Sub-Saharan Africa,SSA,Togo,TGO,2016,national,,,,consumption,,,2.06,0.4199,0.159,0.0807,0.2346,3.3375,,,,,,,,,,,,,,,,246.5965,7509952,587.6581,413.8619,TRUE,micro,interpolation
ARM,2016,Europe & Central Asia,ECA,Armenia,ARM,2016,national,,,,consumption,,,2.032,0.007,0.0011,3e-04,0.0014,9.0412,7.7114,0.1808,0.3255,0.275,0.0327,0.0459,0.0552,0.066,0.079,0.0915,0.1057,0.1226,0.1487,0.2528,,167.3122,2936147,3601.4697,2742.843,FALSE,micro,survey
GMB,2016,Sub-Saharan Africa,SSA,"Gambia, The",GMB,2016,national,,,,consumption,,,2.099,0.1277,0.0285,0.0099,0.0358,5.0626,3.9524,0.2137,0.3592,0.3032,0.0301,0.0438,0.0533,0.0624,0.072,0.0847,0.0992,0.1184,0.1488,0.2873,,15.1142,2149134,653.733,526.5745,TRUE,micro,extrapolation
ZWE,2016,Sub-Saharan Africa,SSA,Zimbabwe,ZWE,2016,national,,,,consumption,,,2.08,0.3093,0.083,0.0304,0.1051,4.6054,,,,,,,,,,,,,,,,0.485,14030338,1433.6088,1140.1412,TRUE,mixed,interpolation
ROU,2016,Europe & Central Asia,ECA,Romania,ROU,2016,national,,,,consumption,,,2.1,0,0,0,0,11.9959,10.6865,0.1342,0.2835,0.2403,0.0348,0.0505,0.0625,0.0733,0.0836,0.0949,0.1077,0.1233,0.1475,0.2219,,1.805,19702267,9444.9949,6008.6215,FALSE,micro,survey
TLS,2016,East Asia & Pacific,EAP,Timor-Leste,TLS,2016,national,,,,consumption,,,2.117,0.0758,0.0124,0.0031,0.0145,4.6245,3.9351,0.1338,0.2865,0.2284,0.0404,0.0538,0.0629,0.0713,0.08,0.0891,0.1006,0.1177,0.1442,0.2399,,0.4231,1219289,1351.9244,795.6327,TRUE,micro,extrapolation
LAO,2016,East Asia & Pacific,EAP,Lao PDR,LAO,2016,national,,,,consumption,,,2.184,0.0887,0.0157,0.0044,0.0187,6.0953,,,,,,,,,,,,,,,,3133.8118,6845848,2255.3119,1565.1482,TRUE,micro,interpolation
VNM,2016,East Asia & Pacific,EAP,Vietnam,VNM,2016,national,,,,consumption,,,2.266,0.016,0.0029,9e-04,0.0036,12.0995,9.8416,0.2122,0.3527,0.2968,0.0265,0.0425,0.0541,0.0646,0.0756,0.0876,0.1021,0.122,0.1538,0.2712,,7807.6123,93640435,2191.8197,1504.8736,FALSE,micro,survey
BGD,2016,South Asia,SAS,Bangladesh,BGD,2016,national,,,,consumption,,,2.168,0.1386,0.0252,0.0072,0.03,4.4747,3.5797,0.1718,0.3239,0.2609,0.037,0.0494,0.058,0.0664,0.0751,0.0854,0.0984,0.1159,0.146,0.2684,,29.5141,157977151,1363.2783,950.2653,FALSE,micro,survey
KEN,2016,Sub-Saharan Africa,SSA,Kenya,KEN,2016,national,,,,consumption,,,2.125,0.285,0.0828,0.0352,0.1123,4.27,3.0986,0.2798,0.4078,0.3594,0.0241,0.0374,0.0467,0.0558,0.0665,0.0795,0.0952,0.1195,0.1596,0.3156,,41.6348,49051531,1489.7588,1077.6802,TRUE,micro,extrapolation
SLE,2016,Sub-Saharan Africa,SSA,Sierra Leone,SLE,2016,national,,,,consumption,,,2.299,0.3397,0.0865,0.0315,0.1099,3.6967,,,,,,,,,,,,,,,,2128.5188,7328846,610.4901,656.3235,TRUE,micro,interpolation
AFG,2016,"","","","",,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",""
GIN,2016,Sub-Saharan Africa,SSA,Guinea,GIN,2016,national,,,,consumption,,,2.232,0.2027,0.0506,0.0189,0.0652,4.1147,,,,,,,,,,,,,,,,3446.9322,11738434,830.2462,682.812,TRUE,micro,interpolation
BTN,2016,South Asia,SAS,Bhutan,BTN,2016,national,,,,consumption,,,2.283,0.0146,0.0023,6e-04,0.0028,10.6812,,,,,,,,,,,,,,,,20.4738,736706,2940.7,1541.6198,TRUE,micro,interpolation
SDN,2016,Sub-Saharan Africa,SSA,Sudan,SDN,2016,national,,,,consumption,,,2.303,0.1845,0.0443,0.0162,0.0567,4.5864,3.6616,0.197,0.3424,0.2755,0.0317,0.0465,0.056,0.0647,0.0746,0.0863,0.0996,0.1167,0.146,0.2778,,6.464,39847433,1343.1344,601.6397,TRUE,micro,extrapolation
BWA,2016,Sub-Saharan Africa,SSA,Botswana,BWA,2016,national,,,,consumption,,,2.349,0.1809,0.0511,0.021,0.068,8.8857,4.843,0.4971,0.5333,0.5485,0.0153,0.0242,0.031,0.039,0.0486,0.0623,0.0816,0.1131,0.1702,0.4148,,5.0087,2159925,6729.0656,3550.8472,TRUE,micro,extrapolation
TUN,2016,Middle East & North Africa,MNA,Tunisia,TUN,2016,national,,,,consumption,,,2.39,0.0026,3e-04,1e-04,4e-04,13.9301,11.3756,0.1781,0.3282,0.2806,0.0316,0.0465,0.0569,0.0665,0.0766,0.0883,0.1024,0.1222,0.1533,0.2557,,0.7423,11303942,4095.1756,2807.9113,TRUE,micro,extrapolation
CAF,2016,Sub-Saharan Africa,SSA,Central African Republic,CAF,2016,national,,,,consumption,,,2.439,0.7454,0.4074,0.2669,0.7235,2.476,1.675,0.5706,0.5624,0.4755,0.0121,0.0212,0.0302,0.0397,0.0501,0.0611,0.0765,0.1006,0.1463,0.4622,,306.8083,4537683,391.4735,335.4435,TRUE,micro,extrapolation
PHL,2016,East Asia & Pacific,EAP,Philippines,PHL,2016,national,,,,consumption,,,2.438,0.1109,0.0219,0.0066,0.0265,6.87,,,,,,,,,,,,,,,,19.3925,103663812,3167.5024,2295.5837,TRUE,micro,interpolation
KGZ,2016,Europe & Central Asia,ECA,Kyrgyz Republic,KGZ,2016,national,,,,consumption,,,2.483,0.0242,0.004,0.0012,0.005,6.2207,5.3059,0.1162,0.2678,0.2157,0.0436,0.0569,0.0654,0.0733,0.081,0.09,0.1012,0.1169,0.1427,0.2291,,19.3727,6079500,1146.1032,988.3564,FALSE,micro,survey
NIC,2016,Latin America & Caribbean,LAC,Nicaragua,NIC,2016,national,,,,income,,,2.549,0.0519,0.0118,0.0043,0.0152,12.6994,8.0742,0.3666,0.4616,0.3709,0.0198,0.0317,0.0408,0.0508,0.0623,0.0746,0.0887,0.1108,0.1484,0.3721,,11.5284,6303970,2115.9348,1507.8652,TRUE,micro,extrapolation
MMR,2016,East Asia & Pacific,EAP,Myanmar,MMR,2016,national,,,,consumption,,,2.483,0.0715,0.0149,0.005,0.0186,6.5077,,,,,,,,,,,,,,,,389.8429,53045199,1330.0939,668.2704,TRUE,micro,interpolation
DZA,2016,Middle East & North Africa,MNA,Algeria,DZA,2016,national,,,,consumption,,,2.511,0.0054,0.0017,0.0012,0.0016,10.2555,8.0436,0.1253,0.2762,0.226,0.0405,0.0531,0.0636,0.0731,0.0824,0.0923,0.1039,0.119,0.1436,0.2286,,38.2097,40551398,4224.0373,1733.9764,TRUE,group,extrapolation
ETH,2016,Sub-Saharan Africa,SSA,Ethiopia,ETH,2016,national,,,,consumption,,,2.53,0.3537,0.1053,0.0453,0.1421,3.8582,3.0617,0.2063,0.3499,0.2656,0.0289,0.0446,0.0557,0.0652,0.0763,0.0872,0.0979,0.1142,0.1455,0.2846,,8.4964,103603461,704.1836,473.9676,TRUE,micro,extrapolation
LKA,2016,South Asia,SAS,Sri Lanka,LKA,2016,national,,,,consumption,,,2.484,0.0278,0.0041,0.001,0.0047,9.0705,6.5878,0.2555,0.3935,0.3109,0.0298,0.0413,0.0499,0.0583,0.0675,0.0782,0.092,0.1109,0.1464,0.3256,,55.5009,21203000,3972.1026,2749.2162,FALSE,micro,survey
COM,2016,Sub-Saharan Africa,SSA,Comoros,COM,2016,national,,,,consumption,,,2.568,0.2533,0.0923,0.0463,0.1348,6.4059,4.3893,0.3642,0.4533,0.4414,0.0161,0.0286,0.0396,0.0512,0.0625,0.0766,0.0982,0.1236,0.1669,0.3367,,213.5182,795597,1254.54,1169.4263,TRUE,micro,extrapolation
TJK,2016,Europe & Central Asia,ECA,Tajikistan,TJK,2016,national,,,,consumption,,,2.575,0.0903,0.0223,0.0084,0.029,6.7997,5.3348,0.1935,0.34,0.2897,0.0295,0.0448,0.0552,0.0652,0.076,0.0878,0.1025,0.1217,0.1533,0.2639,,2.5948,8663575,1020.6162,,TRUE,micro,extrapolation
ZAF,2016,Sub-Saharan Africa,SSA,South Africa,ZAF,2016,national,,,,consumption,,,2.594,0.2697,0.0986,0.0492,0.1433,11.8468,4.7552,0.7503,0.6303,0.7877,0.0086,0.0151,0.0207,0.0271,0.035,0.0465,0.0653,0.0996,0.1771,0.505,,6.5494,56207649,6209.3659,3396.4793,TRUE,micro,extrapolation
TON,2016,East Asia & Pacific,EAP,Tonga,TON,2016,national,,,,consumption,,,2.615,0.019,0.0039,0.0012,0.0048,11.4466,8.3063,0.2335,0.3759,0.3125,0.0275,0.0408,0.0517,0.062,0.071,0.0815,0.0951,0.1168,0.1562,0.2974,,1.7136,101143,4661.0481,,TRUE,micro,extrapolation
COL,2016,Latin America & Caribbean,LAC,Colombia,COL,2016,national,,,,income,,,2.769,0.0779,0.0287,0.0162,0.0405,15.3613,9.6224,0.4621,0.5057,0.4535,0.0131,0.0259,0.0354,0.0453,0.0564,0.0699,0.0873,0.1121,0.1567,0.3979,,1419.3743,48175048,6219.1497,4237.5499,FALSE,micro,survey
SWZ,2016,Sub-Saharan Africa,SSA,Eswatini,SWZ,2016,national,,,,consumption,,,2.643,0.4486,0.1802,0.0937,0.2666,5.6053,,,,,,,,,,,,,,,,6.1177,1113994,3686.2157,2386.1239,TRUE,micro,interpolation
MNG,2016,East Asia & Pacific,EAP,Mongolia,MNG,2016,national,,,,consumption,,,2.693,0.0248,0.0036,9e-04,0.0042,9.2763,7.7108,0.1728,0.3235,0.2722,0.0332,0.0471,0.0574,0.0668,0.0772,0.0892,0.1028,0.1207,0.1495,0.2562,,873.542,3056358,3858.5152,2210.6658,FALSE,micro,survey
LCA,2016,Latin America & Caribbean,LAC,St. Lucia,LCA,2016,national,,,,income,,,2.797,0.0836,0.037,0.0249,0.051,20.0533,13.046,0.5088,0.5123,0.4594,0.009,0.0223,0.0342,0.0453,0.0584,0.0713,0.088,0.1176,0.1677,0.3862,,2.0792,180028,10409.5373,,FALSE,micro,survey
KIR,2016,East Asia & Pacific,EAP,Kiribati,KIR,2016,national,,,,consumption,,,2.773,0.1029,0.0238,0.0085,0.0304,6.0309,,,,,,,,,,,,,,,,0.981,112529,1598.7823,1369.1812,TRUE,micro,interpolation
YEM,2016,Middle East & North Africa,MNA,"Yemen, Rep.",YEM,2016,national,,,,consumption,,,2.985,0.7127,0.2928,0.1503,0.427,2.784,3.4357,0.222,0.3671,0.3018,0.03,0.0429,0.0527,0.062,0.0711,0.0819,0.0961,0.1162,0.1527,0.2944,,255.6836,27168210,1415.8394,,TRUE,micro,extrapolation
CHL,2016,Latin America & Caribbean,LAC,Chile,CHL,2016,national,,,,income,,,2.837,0.0069,0.0026,0.0017,0.0029,23.5385,,,,,,,,,,,,,,,,478.9957,18209072,13624.6785,8728.0722,TRUE,micro,interpolation
MRT,2016,Sub-Saharan Africa,SSA,Mauritania,MRT,2016,national,,,,consumption,,,2.865,0.1443,0.0368,0.0142,0.0479,6.3533,5.3004,0.1798,0.3262,0.2839,0.0298,0.0455,0.0566,0.0671,0.0783,0.0906,0.1058,0.1244,0.1526,0.2493,,124.4526,4163532,1499.8362,986.8585,TRUE,micro,extrapolation
WSM,2016,East Asia & Pacific,EAP,Samoa,WSM,2016,national,,,,consumption,,,2.911,0.0369,0.0055,0.0014,0.0065,11.3237,7.577,0.2486,0.3873,0.3142,0.0274,0.0411,0.0507,0.0598,0.0691,0.0799,0.094,0.1144,0.1507,0.3128,,1.8513,194540,4393.0732,,TRUE,micro,extrapolation
